,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
1,06:10:30,34.98088588,136.73796117,2,0.23,4.38,213.452,303.452,-1.5,0.0,-913.8464351994592,5939.640439996729,0.0764454212373516,5.296236521761833,-0.025,-0.0004363323129985,0.1183222222222222,-1.0633942066551043,-60.92799999999997,0.0574937518288473,0.1034147802407753,60.0,0.0,0.0,0.0,0.0,0.0
2,06:10:31,34.98088722,136.73796128,2,0.23,4.88,213.375,303.375,-2.9,1.0,-913.697534399772,5939.650405869229,0.0851720674973232,5.294892618237797,-0.0483333333333333,-0.0008435758051305,0.1183222222222222,-1.0734647564391129,-61.50500000000003,0.0564494103713605,0.1039885202333924,60.0,1.0,0.07376480339260466,0.1297286419515904,-0.0013439035240363495,-0.07700000000004101
3,06:10:32,34.98088859,136.73796149,2,0.25,6.77,213.296,303.296,-5.0,2.0,-913.5452999998088,5939.669474770234,0.1181587903600161,5.293513808128721,-0.0833333333333333,-0.0014544410433286,0.1286111111111111,-1.1078302894108811,-63.474000000000025,0.0574382206528106,0.1150724498282434,60.0,2.0,0.14177212170159575,0.26725660337813156,-0.0027227136331120505,-0.15600000000005138
4,06:10:33,34.98089,136.73796178,2,0.26,8.14,213.281,303.281,-0.5,3.0,-913.3886207994796,5939.695825465064,0.1420698011123384,5.2932520087409225,-0.0083333333333333,-0.0001454441043328,0.1337555555555555,-1.1320030995510024,-64.85900000000001,0.0568256900518753,0.1210842251992534,60.0,3.0,0.20615403422604245,0.4125070776408471,-0.0029845130209107396,-0.171000000000025
5,06:10:34,34.9808913,136.7379621,2,0.26,9.07,213.197,303.197,-4.6,4.0,-913.2441647993704,5939.724911384376,0.1583013631558857,5.291785932169248,-0.0766666666666666,-0.0013380857598623,0.1337555555555555,-1.1497007381662243,-65.87299999999999,0.0546739981994742,0.1220708915460979,60.0,4.0,0.26151592304345117,0.5490669104479977,-0.004450589592584819,-0.2549999999999587
6,06:10:35,34.9808926,136.73796244,2,0.26,9.34,213.132,303.132,-3.7,5.0,-913.0997088000512,5939.755818140842,0.1630137521362703,5.290651468155451,-0.0616666666666666,-0.0010762863720631,0.1337555555555555,-1.1555475911604056,-66.208,0.0539593371767779,0.122388474021936,60.0,5.0,0.3153585997351822,0.6866304575861304,-0.005585053606382395,-0.320000000000031
7,06:10:36,34.98089367,136.73796282,2,0.25,8.54,213.065,303.065,-4.9,6.0,-912.980810399688,5939.790374848943,0.1490511181203157,5.289482097556615,-0.0816666666666666,-0.001425352222462,0.1286111111111111,-1.142754327743287,-65.47499999999998,0.0533852180933288,0.1170078475588807,60.0,6.0,0.3520676221031164,0.8048820679789805,-0.0067544242052184345,-0.3870000000000217
8,06:10:37,34.98089461,136.73796319,2,0.24,7.95,212.986,302.986,-5.3,7.0,-912.8763575997308,5939.824025874007,0.1387536755335492,5.288103287447539,-0.0883333333333333,-0.0015417075059283,0.1234666666666666,-1.1338356952655968,-64.96400000000003,0.052249565835694,0.1118659941526433,60.0,7.0,0.38156933250425185,0.9105817746490842,-0.008133234314294135,-0.46600000000003206
9,06:10:38,34.98089571,136.7379637,2,0.22,5.66,212.941,302.941,-4.7,8.0,-912.7541255998811,5939.87041679891,0.098785635662879,5.287317889284141,-0.0783333333333333,-0.0013671745807288,0.1131777777777777,-1.0946530535583243,-62.71900000000005,0.0518755836552395,0.1005889318123236,60.0,8.0,0.4102421080813344,1.038138239170859,-0.008918632477691979,-0.5110000000000547
10,06:10:39,34.98089672,136.73796448,2,0.22,4.86,212.889,302.889,-4.3,9.0,-912.6418944000698,5939.941392045195,0.0848230016469244,5.286410318073105,-0.0716666666666666,-0.0012508192972626,0.1131777777777777,-1.081597990753406,-61.97100000000001,0.0531843205394564,0.0999031402483044,60.0,9.0,0.41289018328889127,1.1709023739892066,-0.009826203688728441,-0.5630000000000209
