,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
1,08:19:01,34.91212881,136.69445265,2,1.12,53.1,121.735,31.735,-6.9,0.0,-3637.690991999976,4753.290574177699,0.9267698328089892,0.5538802381204004,-0.115,-0.0020071286397934,0.5761777777777778,-0.3728895946885887,-21.36500000000001,0.5365819954504207,0.209906154658178,69.0,0.0,0.0,0.0,0.0,0.0
2,08:19:02,34.91213227,136.6944573,2,1.12,51.32,121.638,31.638,-6.6,1.0,-3637.306516799746,4753.714105901796,0.8957029721234899,0.552187268745966,-0.11,-0.0019198621771937,0.5761777777777778,-0.3435157033775239,-19.682,0.5425153977308047,0.1940563702379416,69.0,1.0,0.5497662923672056,0.15797887417263623,-0.0016929693744344165,-0.09699999999999524
3,08:19:03,34.91213613,136.69446125,2,1.1,47.23,121.55,31.55,-6.2,2.0,-3636.877593599787,4754.073853468021,0.8243190057169217,0.550651379004211,-0.1033333333333333,-0.0018035068937274,0.565888888888889,-0.2736676267127107,-15.67999999999999,0.5448299819158817,0.1529396134866351,69.0,2.0,1.1037852510792128,0.2383307021295326,-0.00322885911618942,-0.18499999999999486
4,08:19:04,34.91214026,136.69446467,2,1.09,42.65,121.469,31.469,-5.8,3.0,-3636.418667999714,4754.385308276607,0.7443829259755815,0.5492376623100956,-0.0966666666666666,-0.0016871516102611,0.5607444444444445,-0.1951452636654858,-11.180999999999994,0.5501012412241542,0.1087334188690567,69.0,3.0,1.6579193802184489,0.26182902369700845,-0.004642575810304805,-0.26599999999999363
5,08:19:05,34.91214444,136.6944679,2,1.08,39.11,121.381,31.381,-5.8,4.0,-3635.954186399971,4754.679451929248,0.6825982704549822,0.5477017725683405,-0.0966666666666666,-0.0016871516102611,0.5556,-0.1348964978866417,-7.728999999999999,0.5505525163883578,0.074721393847057,69.0,4.0,2.207673314143937,0.26768197356576373,-0.00617846555205992,-0.3539999999999996
6,08:19:06,34.91214848,136.6944714,2,1.08,38.09,121.289,31.289,-5.9,5.0,-3635.505261599936,4754.99819760627,0.6647959120846402,0.5460960696565058,-0.0983333333333333,-0.0017162404311277,0.5556,-0.1186998424281343,-6.801,0.5516904880508438,0.0657948736165809,69.0,5.0,2.757136796525422,0.30264143917777653,-0.007784168463894625,-0.4459999999999952
7,08:19:07,34.91215226,136.69447543,2,1.09,39.73,121.193,31.193,-6.1,6.0,-3635.0852279999226,4755.365235718608,0.6934193118173471,0.5444205535745913,-0.1016666666666666,-0.0017744180728609,0.5607444444444445,-0.1489987582427557,-8.536999999999992,0.5545315115107351,0.0832414242845965,69.0,6.0,3.3074300034605297,0.3938696554835244,-0.009459684545809144,-0.541999999999993
8,08:19:08,34.91215577,136.69448008,2,1.11,43.01,121.092,31.092,-6.5,7.0,-3634.695196800023,4755.7887658891605,0.7506661112827611,0.542657771030077,-0.1083333333333333,-0.0018907733563271,0.5710333333333334,-0.2080083402526841,-11.917999999999996,0.5587242278012344,0.1179249975437443,69.0,7.0,3.861920800604386,0.5489248009826955,-0.011222467090323485,-0.6429999999999969
9,08:19:09,34.91215909,136.6944852,2,1.14,46.54,120.996,30.996,-6.7,8.0,-3634.326278399502,4756.255120245764,0.812276233878161,0.5409822549481623,-0.1116666666666666,-0.0019489509980603,0.5864666666666666,-0.2712939789299986,-15.544000000000002,0.5650166159270685,0.1571603475353583,69.0,8.0,4.420980522489135,0.7515066351452468,-0.012897983172238114,-0.7390000000000011
10,08:19:10,34.91216234,136.69449053,2,1.16,49.33,120.901,30.901,-7.0,9.0,-3633.965138399624,4756.74060837759,0.8609709200088027,0.5393241921587678,-0.1166666666666666,-0.00203621746066,0.5967555555555555,-0.3216467278500349,-18.428999999999995,0.5661516187007547,0.1886518956409792,69.0,9.0,4.983488991730595,0.974452923940428,-0.014556045961632624,-0.8339999999999952
11,08:19:11,34.91216567,136.69449579,2,1.18,50.64,120.795,30.795,-7.4,10.0,-3633.5951087998,4757.219716914392,0.8838347332099284,0.5374741431516538,-0.1233333333333333,-0.0021525727441263,0.6070444444444444,-0.3463605900582747,-19.845,0.5709947669184602,0.2060774943621877,69.0,10.0,5.550202365081525,1.1872975791399534,-0.016406094968746676,-0.9399999999999987
12,08:19:12,34.91216919,136.69450073,2,1.18,50.18,120.705,30.705,-7.2,11.0,-3633.203966399809,4757.66966676662,0.8758062186507546,0.5359033468248589,-0.12,-0.0020943951023931,0.6070444444444444,-0.3399028718258957,-19.475000000000005,0.5723136422555093,0.2023858997536564,69.0,11.0,6.119534749030801,1.3642379170441865,-0.017976891295541586,-1.0299999999999996
13,08:19:13,34.91217302,136.69450514,2,1.17,47.78,120.613,30.613,-6.9,12.0,-3632.778376800125,4758.071322697867,0.8339183166028907,0.5342976439130241,-0.115,-0.0020071286397934,0.6018999999999999,-0.2996206726898666,-17.167,0.5750844637526432,0.1776554799333099,69.0,12.0,6.692761948908534,1.4819858333108646,-0.01958259420737629,-1.121999999999995
14,08:19:14,34.91217713,136.69450903,2,1.16,44.16,120.526,30.526,-6.4,13.0,-3632.321673599446,4758.425596615165,0.7707373976806958,0.532779207463789,-0.1066666666666666,-0.0018616845354606,0.5967555555555555,-0.2379581902169067,-13.633999999999997,0.5799397557934005,0.1406665302647032,69.0,13.0,7.267528427648179,1.5430703395734362,-0.021101030656611397,-1.2089999999999974
15,08:19:15,34.91218149,136.69451258,2,1.15,40.36,120.44,30.44,-6.0,14.0,-3631.837190399627,4758.748888036148,0.7044148861049114,0.5312782243070739,-0.1,-0.0017453292519943,0.5916111111111111,-0.1731366617978375,-9.92,0.5827660822158246,0.1019185959918122,69.0,14.0,7.8496249936828155,1.563192506420629,-0.022602013813326494,-1.2949999999999957
16,08:19:16,34.91218595,136.69451604,2,1.15,37.61,120.363,30.363,-5.6,15.0,-3631.341595199679,4759.063977213722,0.6564183316750674,0.5299343207830383,-0.0933333333333333,-0.001628973968528,0.5916111111111111,-0.1264840108920291,-7.247000000000002,0.5868850589290096,0.074629983224013,69.0,15.0,8.43685789570266,1.570493932397647,-0.023945917337362177,-1.3719999999999986
17,08:19:17,34.91219033,136.6945198,2,1.16,36.99,120.279,30.279,-5.5,16.0,-3630.854889599676,4759.406399777311,0.6455972903127025,0.5284682442113631,-0.0916666666666666,-0.0015998851476614,0.5967555555555555,-0.1171290461013394,-6.710999999999999,0.5926667249729355,0.069737695662206,69.0,16.0,9.030907405039684,1.6057179807965398,-0.025411993909037367,-1.455999999999996
18,08:19:18,34.91219442,136.69452412,2,1.17,38.7,120.171,30.171,-6.0,17.0,-3630.4004087999706,4759.799848752669,0.6754424205218056,0.5265832886192091,-0.1,-0.0017453292519943,0.6018999999999999,-0.1488591319025964,-8.529000000000007,0.5952435419236668,0.0892677758105793,69.0,17.0,9.624389493155025,1.70128944409803,-0.027296949501191325,-1.5640000000000007
19,08:19:19,34.91219814,136.6945291,2,1.18,42.38,120.061,30.061,-6.5,18.0,-3629.987042399719,4760.253436816646,0.7396705369951969,0.5246634264420154,-0.1083333333333333,-0.0018907733563271,0.6070444444444444,-0.2150071105531815,-12.319000000000004,0.5930671715441568,0.1295155881254369,69.0,18.0,10.214536833828724,1.8696344141298153,-0.02921681167838508,-1.6740000000000002
20,08:19:20,34.91220165,136.69453457,2,1.2,46.32,119.95,29.95,-6.9,19.0,-3629.59701119982,4760.75167171413,0.8084365095237734,0.5227261109723017,-0.115,-0.0020071286397934,0.6173333333333334,-0.2857103985514717,-16.37,0.5923076750665782,0.1739886849817231,69.0,19.0,10.808321666206485,2.0882251797246836,-0.03115412714809873,-1.784999999999997
21,08:19:21,34.91220519,136.69454027,2,1.23,48.99,119.832,29.832,-7.4,20.0,-3629.203646399644,4761.270859547661,0.855036800552022,0.5206666224549484,-0.1233333333333333,-0.0021525727441263,0.6327666666666667,-0.3343701780970736,-19.158,0.5977222695361674,0.2076577543579285,69.0,20.0,11.4159627538782,2.3228827623357873,-0.033213615665452,-1.902999999999995
22,08:19:22,34.91220898,136.69454582,2,1.26,49.48,119.703,29.703,-7.7,21.0,-3628.782501599539,4761.77637456765,0.8635889138867942,0.5184151477198757,-0.1283333333333333,-0.002239839206726,0.6482,-0.3451737661669184,-19.777,0.6099670063099557,0.2193250811313434,69.0,21.0,12.040038671782966,2.5312997164974433,-0.0354650904005247,-2.0319999999999956
23,08:19:23,34.91221308,136.69455092,2,1.26,47.88,119.578,29.578,-7.7,22.0,-3628.3269095997416,4762.240883949968,0.8356636458548851,0.5162334861548827,-0.1283333333333333,-0.002239839206726,0.6482,-0.3194301597000024,-18.30200000000001,0.6154104896984395,0.2035513919606713,69.0,22.0,12.671842979111254,2.6867228607897733,-0.0376467519655177,-2.1570000000000005
24,08:19:24,34.91221746,136.69455544,2,1.25,44.73,119.473,29.473,-7.3,23.0,-3627.840203999739,4762.652545100977,0.7806857744170635,0.5144008904402887,-0.1216666666666666,-0.0021234839232597,0.6430555555555556,-0.2662848839767748,-15.257,0.6203911790882025,0.1692194800855212,69.0,23.0,13.302311381942364,2.780833632518922,-0.03947934768011174,-2.2620000000000005
25,08:19:25,34.91222208,136.69455937,2,1.23,40.75,119.372,29.372,-7.0,24.0,-3627.326829599898,4763.010448152007,0.7112216701876893,0.5126381078957745,-0.1166666666666666,-0.00203621746066,0.6327666666666667,-0.1985835622919148,-11.378000000000004,0.6203309016753876,0.1248327956550081,69.0,24.0,13.927185039207634,2.8151961237687306,-0.04124213022462597,-2.362999999999998
26,08:19:26,34.91222685,136.6945629,2,1.22,37.04,119.275,29.275,-6.5,25.0,-3626.7967871994674,4763.331905389297,0.6464699549386996,0.5109451385213399,-0.1083333333333333,-0.0018907733563271,0.6276222222222222,-0.1355248164173597,-7.765000000000001,0.6218672776240929,0.0847982479038326,69.0,25.0,14.54706448323695,2.809794593379573,-0.0429350995990605,-2.4599999999999995
27,08:19:27,34.91223162,136.69456652,2,1.22,35.2,119.169,29.169,-6.5,26.0,-3626.2667447998265,4763.661561935911,0.6143558967020041,0.509095089514226,-0.1083333333333333,-0.0018907733563271,0.6276222222222222,-0.1052608071877781,-6.031000000000005,0.6241484552714978,0.0659420928494362,69.0,26.0,15.171256691832813,2.811366493649871,-0.04478514860617444,-2.5659999999999967
28,08:19:28,34.91223622,136.69457066,2,1.22,36.07,119.06,29.06,-6.7,27.0,-3625.75559280017,4764.038597255759,0.6295402611943547,0.5071926806295521,-0.1116666666666666,-0.0019489509980603,0.6276222222222222,-0.1223475805648025,-7.0100000000000025,0.622930662204981,0.0765966312054542,69.0,27.0,15.804303626697713,2.863169750535959,-0.0466875574908483,-2.674999999999999
