,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
1,09:29:50,34.91242767,136.77217263,4,6.58,3.29,95.415,5.415,0.8,0.0,-6376.660091999665,-4142.091733731725,0.0574213323906134,0.0945095789954929,0.0133333333333333,0.0002327105669325,3.3850444444444445,0.0370882466048795,2.125,3.382716582607518,-0.1255165830331349,94.0,0.0,0.0,0.0,0.0,0.0
2,09:29:51,34.91245812,136.77217486,4,6.58,3.39,95.428,5.428,0.6,1.0,-6373.276488,-4141.887835278382,0.0591666616426077,0.0947364717982522,0.01,0.0001745329251994,3.3850444444444445,0.0355698101556444,2.038,3.3829032718107133,-0.1203800001518964,94.0,1.0,3.3877456488269506,-0.11631863426964331,0.00022689280275930979,0.01300000000000269
3,09:29:52,34.91248854,136.77217726,4,6.58,3.54,95.441,5.441,0.6,2.0,-6369.896217599817,-4141.6684524279935,0.0617846555205992,0.0949633646010114,0.01,0.0001745329251994,3.3850444444444445,0.0331787090804122,1.901,3.3831814416435524,-0.1122908000810943,94.0,2.0,6.773633821303907,-0.21690738554595557,0.00045378560551850855,0.02599999999999902
4,09:29:53,34.91251901,136.77217981,4,6.58,3.71,95.446,5.446,0.3,3.0,-6366.510391199963,-4141.435404960396,0.0647517152489896,0.0950506310636111,0.005,8.726646259971648e-05,3.3850444444444445,0.0302989158146215,1.736,3.383490786780344,-0.1025474847898668,94.0,3.0,10.166342714197476,-0.3044168146384145,0.0005410520681182057,0.03099999999999791
5,09:29:54,34.91254947,136.77218253,4,6.59,3.9,95.451,5.451,0.2,4.0,-6363.125675999414,-4141.186872608982,0.0680678408277788,0.0951378975262109,0.0033333333333333,5.817764173314432e-05,3.390188888888889,0.027070056698432,1.5509999999999995,3.388946819923114,-0.0917613975410733,94.0,4.0,13.559406658933067,-0.37640560170503934,0.000628318530718,0.03600000000000237
6,09:29:55,34.91257997,136.77218537,4,6.59,4.1,95.466,5.466,0.3,5.0,-6359.736515999286,-4140.927408596712,0.0715584993317675,0.09539969691401,0.005,8.726646259971648e-05,3.390188888888889,0.0238411975822425,1.3660000000000008,3.3892254382632165,-0.0808185063904767,94.0,5.0,16.9579271767398,-0.43793096377294805,0.0008901179185171054,0.05099999999999985
7,09:29:56,34.91261046,136.77218832,4,6.59,4.3,95.469,5.469,0.0,6.0,-6356.348467199249,-4140.657925082294,0.0750491578357561,0.0954520567915698,0.0,0.0,3.390188888888889,0.0204028989558137,1.1690000000000007,3.389483282357184,-0.0691648824682771,94.0,6.0,20.356286983288935,-0.4893766750133137,0.0009424777960769098,0.05399999999999839
8,09:29:57,34.91264093,136.77219137,4,6.59,4.47,95.468,5.468,-0.2,7.0,-6352.962640799398,-4140.379333225495,0.0780162175641465,0.0954346034990499,-0.0033333333333333,-5.817764173314432e-05,3.390188888888889,0.0174183859349034,0.9980000000000002,3.38967460995158,-0.0590486324590201,94.0,7.0,23.753293852257972,-0.5315449661691038,0.000925024503557012,0.053000000000001
9,09:29:58,34.91267142,136.7721944,4,6.59,4.59,95.471,5.471,-0.2,8.0,-6349.5745919993615,-4140.102562757227,0.0801106126665397,0.0954869633766097,-0.0033333333333333,-5.817764173314432e-05,3.390188888888889,0.01537635071007,0.8809999999999999,3.3897881219422965,-0.0521266792017082,94.0,8.0,27.15234132097324,-0.5757362430987414,0.0009773843811168026,0.055999999999998745
10,09:29:59,34.91270191,136.77219743,4,6.6,4.64,95.472,5.472,-0.3,9.0,-6346.186543199326,-4139.825792385726,0.0809832772925368,0.0955044166691297,-0.005,-8.726646259971648e-05,3.395333333333333,0.0145211393765928,0.8320000000000004,3.394975363707483,-0.0493023758422027,94.0,9.0,30.55138878055575,-0.6199276163639555,0.0009948376736368114,0.0570000000000025
11,09:30:00,34.91273244,136.77220044,4,6.6,4.64,95.482,5.482,-0.2,10.0,-6342.794049599712,-4139.550842898448,0.0809832772925368,0.0956789495943291,-0.0033333333333333,-5.817764173314432e-05,3.395333333333333,0.0146956723017922,0.8420000000000006,3.39496670711122,-0.0498949100694842,94.0,10.0,33.95468936895014,-0.666351198836924,0.0011693705988362058,0.06700000000000028
